seed,config,r,m_t_source,point_idx,category,t,tau,d_eff_denoiser,d_eff_energy
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3201,rare,0.09754747152328491,41.9269219429133,20.99945640563965,4.160737279818932
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4516,rare,0.09754747152328491,41.9269219429133,19.813608169555664,6.440763371080266
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3082,rare,0.09754747152328491,41.9269219429133,22.15155029296875,4.342719527965983
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3183,typical,0.107022225856781,34.7196626851743,19.468257904052734,5.420319892341922
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2541,typical,0.107022225856781,34.7196626851743,18.82101058959961,1.143725213977632
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1339,typical,0.107022225856781,34.7196626851743,18.647418975830078,1.4592212902216488
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1534,typical,0.107022225856781,34.7196626851743,18.84716796875,2.9875812005311673
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4252,typical,0.107022225856781,34.7196626851743,19.507999420166016,-8.298300855159141
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3943,rare,0.107022225856781,34.7196626851743,19.57064437866211,14.749631863248396
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2595,rare,0.107022225856781,34.7196626851743,20.319896697998047,6.264239802951124
